distribuidor,filial_anterior,cod_vend1,nome_vend1,celula,cliente,cnpj,razao,fantasia,endereco,bairro,cidade,micro_regiao,meso_regiao,estado,regiao,cep,ibm_cliente,clube_status,tipo_cliente,banding,cod_seg,nome_seg,emissao,mes,ano,ano_mes,dt_entrega,produto,descricao,classe,familia,tier,aplicacao,origem_prod,tipo_sh,volume,cfop,numero_nf,serie,quantidade,vol_total,fat_bruto,fat_liquido,liquido_shell,custo,ibm_distribuidor,tipo_global,ibm_shell,embalagem,cod_vend2,armazem,grupo_alvorada,rede_top,segmentacao,troca_oleo,pitstop,cod_supervisor,nome_supervisor,cod_gerente,nome_gerente,combo_descri,combo_cod,peso_bruto,transportadora,custo_repo,cod_ibge,cond_pgto,prazo_med,tipo_prod1
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00667300,23797660000140,POSTO DE COMBUSTIVEL SHOW EIRELI,POSTO SHOW,AV CORONEL VENANCIO FLORES 28,CENTRO,ARACRUZ,,,ES,,29190010,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,41098905,HELIX ULTRA ECT C2 5W30 CX 12X1L,OLEO,HELIX,HELIX ULTRA,consumer,Sint tico,Premium,12.0,5655,000016496,001,6,72.0,2370.54,2151.26,0,1264.06,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.092,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00607,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00667300,23797660000140,POSTO DE COMBUSTIVEL SHOW EIRELI,POSTO SHOW,AV CORONEL VENANCIO FLORES 28,CENTRO,ARACRUZ,,,ES,,29190010,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016496,001,10,120.0,2523.3,2289.9,0,1577.62,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.572,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00607,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00667300,23797660000140,POSTO DE COMBUSTIVEL SHOW EIRELI,POSTO SHOW,AV CORONEL VENANCIO FLORES 28,CENTRO,ARACRUZ,,,ES,,29190010,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5655,000016496,001,10,120.0,2301.0,2088.15,0,1403.4,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.692,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00607,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00609601,30789119000156,AUTO POSTO CANTAO LTDA,AUTO POSTO CANTAO LT,ROD BR 482 KM 96 S/N,SEDE,GUACUI,,,ES,,29560000,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5655,000016497,001,5,60.0,1150.5,1044.08,0,701.7,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.692,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02306,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00609601,30789119000156,AUTO POSTO CANTAO LTDA,AUTO POSTO CANTAO LT,ROD BR 482 KM 96 S/N,SEDE,GUACUI,,,ES,,29560000,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,44421905,RIMULA R3 MULTI CH4 15W40 CX 12X1L,OLEO,RIMULA,RIMULA R3 MULTI,consumer,Mineral,Mainstream,12.0,5655,000016497,001,5,60.0,1302.8,1182.29,0,778.61,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.092,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02306,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00609601,30789119000156,AUTO POSTO CANTAO LTDA,AUTO POSTO CANTAO LT,ROD BR 482 KM 96 S/N,SEDE,GUACUI,,,ES,,29560000,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016497,001,5,60.0,1261.65,1144.94,0,788.81,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.572,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02306,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00609601,30789119000156,AUTO POSTO CANTAO LTDA,AUTO POSTO CANTAO LT,ROD BR 482 KM 96 S/N,SEDE,GUACUI,,,ES,,29560000,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,40137905,HELIX PROTECT V 5W30 SP/GF6 CX 12X1L,OLEO,HELIX,HELIX PROTECT V,consumer,Sint tico,Premium,12.0,5655,000016497,001,5,60.0,1596.9,1449.19,0,922.4,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02306,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00610201,39404942000170,TASCO COMERCIO E REPRESENTACAO LTDA,TASCO COMERCIO E REP,ROD BR 101 NORTE S/N KM 274,CARAPINA,SERRA,,,ES,,29160000,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,45297905,ADVANCE 4T AX5 20W-50 SL/ MA CX. 12X1L,OLEO,ADVANC,ADVANCE 4T AX5,Consumer,Mineral,Mainstream,12.0,5655,000016498,001,1,12.0,231.89,210.44,0,138.31,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.68,000003 - NOSSO CARRO,0,05002,M05 - 28 DIAS,28,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00610201,39404942000170,TASCO COMERCIO E REPRESENTACAO LTDA,TASCO COMERCIO E REP,ROD BR 101 NORTE S/N KM 274,CARAPINA,SERRA,,,ES,,29160000,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,44770905,ADVANCE 4T AX6 10W-30 (SL/MA2) CX 12X1L,OLEO,ADVANC,ADVANCE 4T AX6,Engine Oils - Motorcycle,Sint tico,Premium,12.0,5655,000016498,001,1,12.0,255.08,231.48,0,153.91,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000003 - NOSSO CARRO,0,05002,M05 - 28 DIAS,28,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00610201,39404942000170,TASCO COMERCIO E REPRESENTACAO LTDA,TASCO COMERCIO E REP,ROD BR 101 NORTE S/N KM 274,CARAPINA,SERRA,,,ES,,29160000,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016498,001,8,96.0,2018.64,1831.92,0,1262.09,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.572,000003 - NOSSO CARRO,0,05002,M05 - 28 DIAS,28,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00610201,39404942000170,TASCO COMERCIO E REPRESENTACAO LTDA,TASCO COMERCIO E REP,ROD BR 101 NORTE S/N KM 274,CARAPINA,SERRA,,,ES,,29160000,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,41076905,HELIX HX8 PROFESSIONAL AV 5W40 CX 12X1L,OLEO,HELIX,HELIX HX8,Consumer,Sintetico,Premium,12.0,5655,000016498,001,1,12.0,403.09,365.81,0,222.76,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.28,000003 - NOSSO CARRO,0,05002,M05 - 28 DIAS,28,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00610201,39404942000170,TASCO COMERCIO E REPRESENTACAO LTDA,TASCO COMERCIO E REP,ROD BR 101 NORTE S/N KM 274,CARAPINA,SERRA,,,ES,,29160000,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5655,000016498,001,4,48.0,920.4,835.26,0,561.36,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.692,000003 - NOSSO CARRO,0,05002,M05 - 28 DIAS,28,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00610201,39404942000170,TASCO COMERCIO E REPRESENTACAO LTDA,TASCO COMERCIO E REP,ROD BR 101 NORTE S/N KM 274,CARAPINA,SERRA,,,ES,,29160000,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,41110905,HELIX HX7 10W40 SP 12X1L,OLEO,HELIX,HELIX HX7,consumer,Sint tico,Premium,12.0,5655,000016498,001,1,12.0,301.8,273.88,0,161.65,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000003 - NOSSO CARRO,0,05002,M05 - 28 DIAS,28,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00610201,39404942000170,TASCO COMERCIO E REPRESENTACAO LTDA,TASCO COMERCIO E REP,ROD BR 101 NORTE S/N KM 274,CARAPINA,SERRA,,,ES,,29160000,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,40138905,HELIX POWER V 0W20 SP/GF6 CX 12X1L,OLEO,HELIX,HELIX POWER V,consumer,Sint tico,Premium,12.0,5655,000016498,001,1,12.0,350.13,317.74,0,193.83,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000003 - NOSSO CARRO,0,05002,M05 - 28 DIAS,28,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00600101,31787476000148,AUTO POSTO TRIVILIN LTDA,AUTO POSTO TRIVILIN,ROD BR 101 KM 175,JACUPEMBA,ARACRUZ,,,ES,,29196010,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,41110905,HELIX HX7 10W40 SP 12X1L,OLEO,HELIX,HELIX HX7,consumer,Sint tico,Premium,12.0,5655,000016499,001,2,24.0,603.62,547.78,0,323.29,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00607,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00600101,31787476000148,AUTO POSTO TRIVILIN LTDA,AUTO POSTO TRIVILIN,ROD BR 101 KM 175,JACUPEMBA,ARACRUZ,,,ES,,29196010,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,41098905,HELIX ULTRA ECT C2 5W30 CX 12X1L,OLEO,HELIX,HELIX ULTRA,consumer,Sint tico,Premium,12.0,5655,000016499,001,6,72.0,2370.54,2151.27,0,1264.06,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.092,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00607,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00600101,31787476000148,AUTO POSTO TRIVILIN LTDA,AUTO POSTO TRIVILIN,ROD BR 101 KM 175,JACUPEMBA,ARACRUZ,,,ES,,29196010,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,44414905,RIMULA RT4 X 15W40 SHELL CX 12X1L,OLEO,RIMULA,RIMULA RT4X,Transport,Mineral,Mainstream,12.0,5655,000016499,001,6,72.0,1699.44,1542.25,0,1002.59,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.511,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00607,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00600101,31787476000148,AUTO POSTO TRIVILIN LTDA,AUTO POSTO TRIVILIN,ROD BR 101 KM 175,JACUPEMBA,ARACRUZ,,,ES,,29196010,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,44414907,RIMULA RT4 X 15W40 SHELL CX 4X4L,OLEO,RIMULA,RIMULA RT4X,Transport,Mineral,Mainstream,16.0,5655,000016499,001,6,96.0,2206.68,2002.56,0,1297.84,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,14.077,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00607,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00600101,31787476000148,AUTO POSTO TRIVILIN LTDA,AUTO POSTO TRIVILIN,ROD BR 101 KM 175,JACUPEMBA,ARACRUZ,,,ES,,29196010,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,45297905,ADVANCE 4T AX5 20W-50 SL/ MA CX. 12X1L,OLEO,ADVANC,ADVANCE 4T AX5,Consumer,Mineral,Mainstream,12.0,5655,000016499,001,8,96.0,1855.12,1683.52,0,1106.49,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.68,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00607,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00600101,31787476000148,AUTO POSTO TRIVILIN LTDA,AUTO POSTO TRIVILIN,ROD BR 101 KM 175,JACUPEMBA,ARACRUZ,,,ES,,29196010,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,44770905,ADVANCE 4T AX6 10W-30 (SL/MA2) CX 12X1L,OLEO,ADVANC,ADVANCE 4T AX6,Engine Oils - Motorcycle,Sint tico,Premium,12.0,5655,000016499,001,6,72.0,1530.48,1388.9,0,923.45,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00607,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00600101,31787476000148,AUTO POSTO TRIVILIN LTDA,AUTO POSTO TRIVILIN,ROD BR 101 KM 175,JACUPEMBA,ARACRUZ,,,ES,,29196010,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016499,001,10,120.0,2523.3,2289.9,0,1577.62,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.572,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00607,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00600101,31787476000148,AUTO POSTO TRIVILIN LTDA,AUTO POSTO TRIVILIN,ROD BR 101 KM 175,JACUPEMBA,ARACRUZ,,,ES,,29196010,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5655,000016499,001,15,180.0,3451.5,3132.24,0,2105.1,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.692,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00607,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00600101,31787476000148,AUTO POSTO TRIVILIN LTDA,AUTO POSTO TRIVILIN,ROD BR 101 KM 175,JACUPEMBA,ARACRUZ,,,ES,,29196010,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,40138905,HELIX POWER V 0W20 SP/GF6 CX 12X1L,OLEO,HELIX,HELIX POWER V,consumer,Sint tico,Premium,12.0,5655,000016499,001,4,48.0,1400.52,1270.97,0,775.3,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00607,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00600101,31787476000148,AUTO POSTO TRIVILIN LTDA,AUTO POSTO TRIVILIN,ROD BR 101 KM 175,JACUPEMBA,ARACRUZ,,,ES,,29196010,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,41076905,HELIX HX8 PROFESSIONAL AV 5W40 CX 12X1L,OLEO,HELIX,HELIX HX8,Consumer,Sintetico,Premium,12.0,5655,000016499,001,4,48.0,1612.4,1463.26,0,891.06,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.28,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00607,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00699100,38413673000146,2G COMBUSTIVEIS LTDA,POSTO AMIGOS (JEQUIT,ROD GOVERNADOR MARIO COVAS,SEAC,SAO MATEUS,,,ES,,29937310,,OK,VAREJO,P,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,45297905,ADVANCE 4T AX5 20W-50 SL/ MA CX. 12X1L,OLEO,ADVANC,ADVANCE 4T AX5,Consumer,Mineral,Mainstream,12.0,5655,000016500,001,8,96.0,1855.12,1683.52,0,1106.5,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,P,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.68,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04906,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00699100,38413673000146,2G COMBUSTIVEIS LTDA,POSTO AMIGOS (JEQUIT,ROD GOVERNADOR MARIO COVAS,SEAC,SAO MATEUS,,,ES,,29937310,,OK,VAREJO,P,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,44770905,ADVANCE 4T AX6 10W-30 (SL/MA2) CX 12X1L,OLEO,ADVANC,ADVANCE 4T AX6,Engine Oils - Motorcycle,Sint tico,Premium,12.0,5655,000016500,001,6,72.0,1530.48,1388.91,0,923.44,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04906,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00699100,38413673000146,2G COMBUSTIVEIS LTDA,POSTO AMIGOS (JEQUIT,ROD GOVERNADOR MARIO COVAS,SEAC,SAO MATEUS,,,ES,,29937310,,OK,VAREJO,P,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,44414907,RIMULA RT4 X 15W40 SHELL CX 4X4L,OLEO,RIMULA,RIMULA RT4X,Transport,Mineral,Mainstream,16.0,5655,000016500,001,10,160.0,3677.8,3337.6,0,2163.07,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,P,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,14.077,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04906,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00699100,38413673000146,2G COMBUSTIVEIS LTDA,POSTO AMIGOS (JEQUIT,ROD GOVERNADOR MARIO COVAS,SEAC,SAO MATEUS,,,ES,,29937310,,OK,VAREJO,P,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,44414905,RIMULA RT4 X 15W40 SHELL CX 12X1L,OLEO,RIMULA,RIMULA RT4X,Transport,Mineral,Mainstream,12.0,5655,000016500,001,10,120.0,2832.4,2570.41,0,1670.97,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,P,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.511,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04906,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00699100,38413673000146,2G COMBUSTIVEIS LTDA,POSTO AMIGOS (JEQUIT,ROD GOVERNADOR MARIO COVAS,SEAC,SAO MATEUS,,,ES,,29937310,,OK,VAREJO,P,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,41110905,HELIX HX7 10W40 SP 12X1L,OLEO,HELIX,HELIX HX7,consumer,Sint tico,Premium,12.0,5655,000016500,001,2,24.0,603.62,547.78,0,323.29,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04906,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00699100,38413673000146,2G COMBUSTIVEIS LTDA,POSTO AMIGOS (JEQUIT,ROD GOVERNADOR MARIO COVAS,SEAC,SAO MATEUS,,,ES,,29937310,,OK,VAREJO,P,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,41098905,HELIX ULTRA ECT C2 5W30 CX 12X1L,OLEO,HELIX,HELIX ULTRA,consumer,Sint tico,Premium,12.0,5655,000016500,001,6,72.0,2370.54,2151.27,0,1264.06,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.092,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04906,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00699100,38413673000146,2G COMBUSTIVEIS LTDA,POSTO AMIGOS (JEQUIT,ROD GOVERNADOR MARIO COVAS,SEAC,SAO MATEUS,,,ES,,29937310,,OK,VAREJO,P,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,41076905,HELIX HX8 PROFESSIONAL AV 5W40 CX 12X1L,OLEO,HELIX,HELIX HX8,Consumer,Sintetico,Premium,12.0,5655,000016500,001,8,96.0,3224.8,2926.51,0,1782.12,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.28,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04906,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00699100,38413673000146,2G COMBUSTIVEIS LTDA,POSTO AMIGOS (JEQUIT,ROD GOVERNADOR MARIO COVAS,SEAC,SAO MATEUS,,,ES,,29937310,,OK,VAREJO,P,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016500,001,10,120.0,2523.3,2289.89,0,1577.62,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.572,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04906,M17 - 28/42/56/70,49,SH
